,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing
2520,Australia,,2020-08-20,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2521,Australia,,2020-08-21,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2522,Australia,,2020-08-22,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2523,Australia,,2020-08-23,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2524,Australia,,2020-08-24,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2525,Australia,,2020-08-25,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2526,Australia,,2020-08-26,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2527,Australia,,2020-08-27,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0
2528,Australia,,2020-08-28,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2529,Australia,,2020-08-29,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2530,Australia,,2020-08-30,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2531,Australia,,2020-08-31,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2532,Australia,,2020-09-01,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2533,Australia,,2020-09-02,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2534,Australia,,2020-09-03,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2535,Australia,,2020-09-04,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2536,Australia,,2020-09-05,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2537,Australia,,2020-09-06,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2538,Australia,,2020-09-07,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2539,Australia,,2020-09-08,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2540,Australia,,2020-09-09,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2541,Australia,,2020-09-10,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2542,Australia,,2020-09-11,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2543,Australia,,2020-09-12,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2802,Austria,,2020-08-16,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2803,Austria,,2020-08-17,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2804,Austria,,2020-08-18,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2805,Austria,,2020-08-19,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2806,Austria,,2020-08-20,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2807,Austria,,2020-08-21,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2808,Austria,,2020-08-22,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2809,Austria,,2020-08-23,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2810,Austria,,2020-08-24,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2811,Austria,,2020-08-25,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2812,Austria,,2020-08-26,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2813,Austria,,2020-08-27,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2814,Austria,,2020-08-28,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2815,Austria,,2020-08-29,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2816,Austria,,2020-08-30,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2817,Austria,,2020-08-31,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2818,Austria,,2020-09-01,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2819,Austria,,2020-09-02,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2820,Austria,,2020-09-03,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2821,Austria,,2020-09-04,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2822,Austria,,2020-09-05,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
2823,Austria,,2020-09-06,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2824,Austria,,2020-09-07,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2825,Austria,,2020-09-08,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2826,Austria,,2020-09-09,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2827,Austria,,2020-09-10,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2828,Austria,,2020-09-11,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
2829,Austria,,2020-09-12,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0
3088,Azerbaijan,,2020-08-16,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3089,Azerbaijan,,2020-08-17,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3090,Azerbaijan,,2020-08-18,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3091,Azerbaijan,,2020-08-19,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3092,Azerbaijan,,2020-08-20,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3093,Azerbaijan,,2020-08-21,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3094,Azerbaijan,,2020-08-22,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3095,Azerbaijan,,2020-08-23,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3096,Azerbaijan,,2020-08-24,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3097,Azerbaijan,,2020-08-25,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3098,Azerbaijan,,2020-08-26,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3099,Azerbaijan,,2020-08-27,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3100,Azerbaijan,,2020-08-28,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3101,Azerbaijan,,2020-08-29,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3102,Azerbaijan,,2020-08-30,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3103,Azerbaijan,,2020-08-31,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3104,Azerbaijan,,2020-09-01,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3105,Azerbaijan,,2020-09-02,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3106,Azerbaijan,,2020-09-03,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3107,Azerbaijan,,2020-09-04,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3108,Azerbaijan,,2020-09-05,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
3109,Azerbaijan,,2020-09-06,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3110,Azerbaijan,,2020-09-07,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3111,Azerbaijan,,2020-09-08,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3112,Azerbaijan,,2020-09-09,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3113,Azerbaijan,,2020-09-10,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3114,Azerbaijan,,2020-09-11,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3115,Azerbaijan,,2020-09-12,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3374,Burundi,,2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3375,Burundi,,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3376,Burundi,,2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3377,Burundi,,2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3378,Burundi,,2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3379,Burundi,,2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3380,Burundi,,2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3381,Burundi,,2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3382,Burundi,,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3383,Burundi,,2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3384,Burundi,,2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3385,Burundi,,2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3386,Burundi,,2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3387,Burundi,,2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3388,Burundi,,2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3389,Burundi,,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3390,Burundi,,2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3391,Burundi,,2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3392,Burundi,,2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3393,Burundi,,2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3394,Burundi,,2020-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3395,Burundi,,2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3396,Burundi,,2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3397,Burundi,,2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3398,Burundi,,2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3399,Burundi,,2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3400,Burundi,,2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3401,Burundi,,2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3660,Belgium,,2020-08-16,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3661,Belgium,,2020-08-17,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3662,Belgium,,2020-08-18,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3663,Belgium,,2020-08-19,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3664,Belgium,,2020-08-20,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3665,Belgium,,2020-08-21,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3666,Belgium,,2020-08-22,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3667,Belgium,,2020-08-23,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3668,Belgium,,2020-08-24,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3669,Belgium,,2020-08-25,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3670,Belgium,,2020-08-26,1.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0
3671,Belgium,,2020-08-27,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3672,Belgium,,2020-08-28,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3673,Belgium,,2020-08-29,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3674,Belgium,,2020-08-30,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3675,Belgium,,2020-08-31,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3676,Belgium,,2020-09-01,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3677,Belgium,,2020-09-02,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3678,Belgium,,2020-09-03,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3679,Belgium,,2020-09-04,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3680,Belgium,,2020-09-05,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3681,Belgium,,2020-09-06,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3682,Belgium,,2020-09-07,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3683,Belgium,,2020-09-08,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3684,Belgium,,2020-09-09,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3685,Belgium,,2020-09-10,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3686,Belgium,,2020-09-11,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3687,Belgium,,2020-09-12,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0
3946,Benin,,2020-08-16,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3947,Benin,,2020-08-17,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3948,Benin,,2020-08-18,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3949,Benin,,2020-08-19,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3950,Benin,,2020-08-20,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3951,Benin,,2020-08-21,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3952,Benin,,2020-08-22,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3953,Benin,,2020-08-23,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3954,Benin,,2020-08-24,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3955,Benin,,2020-08-25,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3956,Benin,,2020-08-26,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3957,Benin,,2020-08-27,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3958,Benin,,2020-08-28,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3959,Benin,,2020-08-29,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3960,Benin,,2020-08-30,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3961,Benin,,2020-08-31,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3962,Benin,,2020-09-01,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3963,Benin,,2020-09-02,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3964,Benin,,2020-09-03,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3965,Benin,,2020-09-04,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3966,Benin,,2020-09-05,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3967,Benin,,2020-09-06,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3968,Benin,,2020-09-07,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3969,Benin,,2020-09-08,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3970,Benin,,2020-09-09,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3971,Benin,,2020-09-10,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3972,Benin,,2020-09-11,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
3973,Benin,,2020-09-12,2.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
4232,Burkina Faso,,2020-08-16,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4233,Burkina Faso,,2020-08-17,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4234,Burkina Faso,,2020-08-18,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4235,Burkina Faso,,2020-08-19,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4236,Burkina Faso,,2020-08-20,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4237,Burkina Faso,,2020-08-21,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4238,Burkina Faso,,2020-08-22,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4239,Burkina Faso,,2020-08-23,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4240,Burkina Faso,,2020-08-24,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4241,Burkina Faso,,2020-08-25,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4242,Burkina Faso,,2020-08-26,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4243,Burkina Faso,,2020-08-27,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4244,Burkina Faso,,2020-08-28,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4245,Burkina Faso,,2020-08-29,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4246,Burkina Faso,,2020-08-30,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4247,Burkina Faso,,2020-08-31,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4248,Burkina Faso,,2020-09-01,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4249,Burkina Faso,,2020-09-02,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4250,Burkina Faso,,2020-09-03,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4251,Burkina Faso,,2020-09-04,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4252,Burkina Faso,,2020-09-05,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4253,Burkina Faso,,2020-09-06,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4254,Burkina Faso,,2020-09-07,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4255,Burkina Faso,,2020-09-08,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4256,Burkina Faso,,2020-09-09,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0
4257,Burkina Faso,,2020-09-10,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
4258,Burkina Faso,,2020-09-11,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
4259,Burkina Faso,,2020-09-12,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0
4518,Bangladesh,,2020-08-16,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4519,Bangladesh,,2020-08-17,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4520,Bangladesh,,2020-08-18,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4521,Bangladesh,,2020-08-19,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4522,Bangladesh,,2020-08-20,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4523,Bangladesh,,2020-08-21,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4524,Bangladesh,,2020-08-22,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4525,Bangladesh,,2020-08-23,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4526,Bangladesh,,2020-08-24,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4527,Bangladesh,,2020-08-25,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4528,Bangladesh,,2020-08-26,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4529,Bangladesh,,2020-08-27,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4530,Bangladesh,,2020-08-28,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4531,Bangladesh,,2020-08-29,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4532,Bangladesh,,2020-08-30,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4533,Bangladesh,,2020-08-31,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4534,Bangladesh,,2020-09-01,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4535,Bangladesh,,2020-09-02,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4536,Bangladesh,,2020-09-03,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4537,Bangladesh,,2020-09-04,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4538,Bangladesh,,2020-09-05,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4539,Bangladesh,,2020-09-06,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4540,Bangladesh,,2020-09-07,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4541,Bangladesh,,2020-09-08,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4542,Bangladesh,,2020-09-09,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4543,Bangladesh,,2020-09-10,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4544,Bangladesh,,2020-09-11,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4545,Bangladesh,,2020-09-12,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0
4804,Bulgaria,,2020-08-16,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4805,Bulgaria,,2020-08-17,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4806,Bulgaria,,2020-08-18,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4807,Bulgaria,,2020-08-19,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4808,Bulgaria,,2020-08-20,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4809,Bulgaria,,2020-08-21,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4810,Bulgaria,,2020-08-22,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
4811,Bulgaria,,2020-08-23,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
